iteration,max_update,max_residual
18579,8.88178420e-16,1.93512392e+01
18580,9.99200722e-16,1.93512392e+01
18581,7.77156117e-16,1.93512392e+01
18582,7.77156117e-16,1.93512392e+01
18583,1.11022302e-15,1.93512392e+01
18584,6.66133815e-16,1.93512392e+01
18585,8.88178420e-16,1.93512392e+01
18586,8.88178420e-16,1.93512392e+01
18587,7.77156117e-16,1.93512392e+01
18588,9.43689571e-16,1.93512392e+01
18589,1.38777878e-15,1.93512392e+01
18590,8.32667268e-16,1.93512392e+01
18591,7.77156117e-16,1.93512392e+01
18592,9.99200722e-16,1.93512392e+01
18593,8.88178420e-16,1.93512392e+01
18594,9.99200722e-16,1.93512392e+01
18595,7.21644966e-16,1.93512392e+01
18596,1.11022302e-15,1.93512392e+01
18597,1.44328993e-15,1.93512392e+01
18598,1.16573418e-15,1.93512392e+01
18599,8.88178420e-16,1.93512392e+01
18600,1.33226763e-15,1.93512392e+01
18601,1.11022302e-15,1.93512392e+01
18602,1.33226763e-15,1.93512392e+01
18603,7.77156117e-16,1.93512392e+01
18604,1.11022302e-15,1.93512392e+01
18605,7.21644966e-16,1.93512392e+01
18606,6.66133815e-16,1.93512392e+01
18607,7.77156117e-16,1.93512392e+01
18608,6.66133815e-16,1.93512392e+01
18609,8.32667268e-16,1.93512392e+01
18610,1.22124533e-15,1.93512392e+01
18611,1.44328993e-15,1.93512392e+01
18612,1.22124533e-15,1.93512392e+01
18613,8.88178420e-16,1.93512392e+01
18614,8.32667268e-16,1.93512392e+01
18615,9.99200722e-16,1.93512392e+01
18616,8.88178420e-16,1.93512392e+01
18617,6.66133815e-16,1.93512392e+01
18618,7.21644966e-16,1.93512392e+01
18619,6.66133815e-16,1.93512392e+01
18620,6.66133815e-16,1.93512392e+01
18621,6.66133815e-16,1.93512392e+01
18622,5.55111512e-16,1.93512392e+01
18623,6.66133815e-16,1.93512392e+01
18624,5.55111512e-16,1.93512392e+01
18625,5.55111512e-16,1.93512392e+01
18626,6.66133815e-16,1.93512392e+01
18627,6.10622664e-16,1.93512392e+01
18628,5.55111512e-16,1.93512392e+01
18629,7.77156117e-16,1.93512392e+01
18630,6.66133815e-16,1.93512392e+01
18631,9.99200722e-16,1.93512392e+01
18632,9.43689571e-16,1.93512392e+01
18633,6.66133815e-16,1.93512392e+01
18634,5.55111512e-16,1.93512392e+01
18635,7.77156117e-16,1.93512392e+01
18636,5.55111512e-16,1.93512392e+01
18637,8.32667268e-16,1.93512392e+01
18638,6.66133815e-16,1.93512392e+01
18639,6.10622664e-16,1.93512392e+01
18640,5.55111512e-16,1.93512392e+01
18641,5.55111512e-16,1.93512392e+01
18642,4.44089210e-16,1.93512392e+01
18643,5.55111512e-16,1.93512392e+01
18644,7.77156117e-16,1.93512392e+01
18645,7.77156117e-16,1.93512392e+01
18646,7.77156117e-16,1.93512392e+01
18647,6.66133815e-16,1.93512392e+01
18648,7.21644966e-16,1.93512392e+01
18649,7.77156117e-16,1.93512392e+01
18650,7.77156117e-16,1.93512392e+01
18651,6.66133815e-16,1.93512392e+01
18652,6.66133815e-16,1.93512392e+01
18653,6.66133815e-16,1.93512392e+01
18654,4.99600361e-16,1.93512392e+01
18655,6.66133815e-16,1.93512392e+01
18656,5.55111512e-16,1.93512392e+01
18657,5.55111512e-16,1.93512392e+01
18658,6.66133815e-16,1.93512392e+01
18659,7.77156117e-16,1.93512392e+01
18660,8.32667268e-16,1.93512392e+01
18661,6.10622664e-16,1.93512392e+01
18662,8.88178420e-16,1.93512392e+01
18663,1.33226763e-15,1.93512392e+01
18664,1.33226763e-15,1.93512392e+01
18665,1.11022302e-15,1.93512392e+01
18666,7.77156117e-16,1.93512392e+01
18667,1.11022302e-15,1.93512392e+01
18668,8.88178420e-16,1.93512392e+01
18669,7.77156117e-16,1.93512392e+01
18670,7.77156117e-16,1.93512392e+01
18671,6.66133815e-16,1.93512392e+01
18672,8.88178420e-16,1.93512392e+01
18673,9.43689571e-16,1.93512392e+01
18674,6.10622664e-16,1.93512392e+01
18675,4.99600361e-16,1.93512392e+01
18676,6.66133815e-16,1.93512392e+01
18677,7.77156117e-16,1.93512392e+01
18678,5.55111512e-16,1.93512392e+01
18679,6.66133815e-16,1.93512392e+01
18680,5.55111512e-16,1.93512392e+01
18681,8.88178420e-16,1.93512392e+01
18682,6.66133815e-16,1.93512392e+01
18683,5.55111512e-16,1.93512392e+01
18684,8.88178420e-16,1.93512392e+01
18685,7.77156117e-16,1.93512392e+01
18686,6.66133815e-16,1.93512392e+01
18687,8.88178420e-16,1.93512392e+01
18688,8.88178420e-16,1.93512392e+01
18689,7.77156117e-16,1.93512392e+01
18690,8.88178420e-16,1.93512392e+01
18691,1.55431223e-15,1.93512392e+01
18692,1.22124533e-15,1.93512392e+01
18693,9.43689571e-16,1.93512392e+01
18694,7.77156117e-16,1.93512392e+01
18695,8.88178420e-16,1.93512392e+01
18696,9.99200722e-16,1.93512392e+01
18697,1.22124533e-15,1.93512392e+01
18698,8.88178420e-16,1.93512392e+01
18699,7.21644966e-16,1.93512392e+01
18700,6.66133815e-16,1.93512392e+01
18701,8.32667268e-16,1.93512392e+01
18702,9.99200722e-16,1.93512392e+01
18703,8.32667268e-16,1.93512392e+01
18704,6.66133815e-16,1.93512392e+01
18705,7.49400542e-16,1.93512392e+01
18706,8.88178420e-16,1.93512392e+01
18707,7.21644966e-16,1.93512392e+01
18708,9.99200722e-16,1.93512392e+01
18709,1.33226763e-15,1.93512392e+01
18710,1.33226763e-15,1.93512392e+01
18711,1.55431223e-15,1.93512392e+01
18712,1.05471187e-15,1.93512392e+01
18713,6.66133815e-16,1.93512392e+01
18714,6.66133815e-16,1.93512392e+01
18715,1.11022302e-15,1.93512392e+01
18716,1.11022302e-15,1.93512392e+01
18717,1.11022302e-15,1.93512392e+01
18718,7.21644966e-16,1.93512392e+01
18719,7.77156117e-16,1.93512392e+01
18720,7.77156117e-16,1.93512392e+01
18721,9.99200722e-16,1.93512392e+01
18722,7.77156117e-16,1.93512392e+01
18723,7.77156117e-16,1.93512392e+01
18724,7.49400542e-16,1.93512392e+01
18725,6.66133815e-16,1.93512392e+01
18726,9.99200722e-16,1.93512392e+01
18727,1.44328993e-15,1.93512392e+01
18728,1.55431223e-15,1.93512392e+01
18729,1.77635684e-15,1.93512392e+01
18730,1.44328993e-15,1.93512392e+01
18731,9.99200722e-16,1.93512392e+01
18732,9.99200722e-16,1.93512392e+01
18733,1.22124533e-15,1.93512392e+01
18734,9.43689571e-16,1.93512392e+01
18735,7.77156117e-16,1.93512392e+01
18736,1.11022302e-15,1.93512392e+01
18737,8.88178420e-16,1.93512392e+01
18738,8.88178420e-16,1.93512392e+01
18739,6.66133815e-16,1.93512392e+01
18740,7.21644966e-16,1.93512392e+01
18741,6.93889390e-16,1.93512392e+01
18742,7.49400542e-16,1.93512392e+01
18743,6.66133815e-16,1.93512392e+01
18744,9.99200722e-16,1.93512392e+01
18745,7.77156117e-16,1.93512392e+01
18746,1.11022302e-15,1.93512392e+01
18747,1.11022302e-15,1.93512392e+01
18748,1.22124533e-15,1.93512392e+01
18749,8.88178420e-16,1.93512392e+01
18750,1.44328993e-15,1.93512392e+01
18751,1.11022302e-15,1.93512392e+01
18752,1.11022302e-15,1.93512392e+01
18753,1.22124533e-15,1.93512392e+01
18754,1.44328993e-15,1.93512392e+01
18755,9.99200722e-16,1.93512392e+01
18756,9.43689571e-16,1.93512392e+01
18757,8.88178420e-16,1.93512392e+01
18758,7.21644966e-16,1.93512392e+01
18759,6.10622664e-16,1.93512392e+01
18760,5.55111512e-16,1.93512392e+01
18761,5.55111512e-16,1.93512392e+01
18762,4.44089210e-16,1.93512392e+01
18763,4.44089210e-16,1.93512392e+01
18764,4.44089210e-16,1.93512392e+01
18765,6.10622664e-16,1.93512392e+01
18766,8.32667268e-16,1.93512392e+01
18767,7.77156117e-16,1.93512392e+01
18768,8.88178420e-16,1.93512392e+01
18769,7.77156117e-16,1.93512392e+01
18770,7.77156117e-16,1.93512392e+01
18771,8.32667268e-16,1.93512392e+01
18772,8.88178420e-16,1.93512392e+01
18773,9.99200722e-16,1.93512392e+01
18774,1.22124533e-15,1.93512392e+01
18775,1.33226763e-15,1.93512392e+01
18776,1.11022302e-15,1.93512392e+01
18777,1.33226763e-15,1.93512392e+01
18778,1.44328993e-15,1.93512392e+01
18779,1.11022302e-15,1.93512392e+01
18780,1.33226763e-15,1.93512392e+01
18781,1.05471187e-15,1.93512392e+01
18782,8.32667268e-16,1.93512392e+01
18783,6.66133815e-16,1.93512392e+01
18784,5.55111512e-16,1.93512392e+01
18785,7.77156117e-16,1.93512392e+01
18786,8.88178420e-16,1.93512392e+01
18787,9.99200722e-16,1.93512392e+01
18788,9.99200722e-16,1.93512392e+01
18789,8.88178420e-16,1.93512392e+01
18790,1.44328993e-15,1.93512392e+01
18791,9.99200722e-16,1.93512392e+01
18792,9.99200722e-16,1.93512392e+01
18793,8.88178420e-16,1.93512392e+01
18794,8.88178420e-16,1.93512392e+01
18795,8.88178420e-16,1.93512392e+01
18796,8.88178420e-16,1.93512392e+01
18797,1.66533454e-15,1.93512392e+01
18798,1.22124533e-15,1.93512392e+01
18799,9.99200722e-16,1.93512392e+01
18800,1.11022302e-15,1.93512392e+01
18801,8.88178420e-16,1.93512392e+01
18802,1.05471187e-15,1.93512392e+01
18803,1.05471187e-15,1.93512392e+01
18804,8.32667268e-16,1.93512392e+01
18805,7.77156117e-16,1.93512392e+01
18806,9.99200722e-16,1.93512392e+01
18807,8.32667268e-16,1.93512392e+01
18808,1.11022302e-15,1.93512392e+01
18809,8.32667268e-16,1.93512392e+01
18810,6.66133815e-16,1.93512392e+01
18811,6.66133815e-16,1.93512392e+01
18812,6.66133815e-16,1.93512392e+01
18813,9.99200722e-16,1.93512392e+01
18814,7.77156117e-16,1.93512392e+01
18815,9.99200722e-16,1.93512392e+01
18816,7.77156117e-16,1.93512392e+01
18817,8.88178420e-16,1.93512392e+01
18818,7.77156117e-16,1.93512392e+01
18819,5.55111512e-16,1.93512392e+01
18820,4.99600361e-16,1.93512392e+01
18821,6.66133815e-16,1.93512392e+01
18822,5.55111512e-16,1.93512392e+01
18823,7.77156117e-16,1.93512392e+01
18824,8.88178420e-16,1.93512392e+01
18825,9.99200722e-16,1.93512392e+01
18826,9.99200722e-16,1.93512392e+01
18827,9.99200722e-16,1.93512392e+01
18828,9.99200722e-16,1.93512392e+01
18829,9.99200722e-16,1.93512392e+01
18830,9.99200722e-16,1.93512392e+01
18831,7.77156117e-16,1.93512392e+01
18832,6.66133815e-16,1.93512392e+01
18833,5.55111512e-16,1.93512392e+01
18834,6.10622664e-16,1.93512392e+01
18835,5.55111512e-16,1.93512392e+01
18836,6.66133815e-16,1.93512392e+01
18837,5.55111512e-16,1.93512392e+01
18838,6.66133815e-16,1.93512392e+01
18839,5.55111512e-16,1.93512392e+01
18840,8.32667268e-16,1.93512392e+01
18841,6.66133815e-16,1.93512392e+01
18842,5.55111512e-16,1.93512392e+01
18843,4.99600361e-16,1.93512392e+01
18844,5.55111512e-16,1.93512392e+01
18845,7.77156117e-16,1.93512392e+01
18846,8.88178420e-16,1.93512392e+01
18847,1.05471187e-15,1.93512392e+01
18848,8.32667268e-16,1.93512392e+01
18849,7.77156117e-16,1.93512392e+01
18850,7.77156117e-16,1.93512392e+01
18851,6.66133815e-16,1.93512392e+01
18852,7.77156117e-16,1.93512392e+01
18853,5.55111512e-16,1.93512392e+01
18854,6.66133815e-16,1.93512392e+01
18855,6.66133815e-16,1.93512392e+01
18856,7.21644966e-16,1.93512392e+01
18857,6.66133815e-16,1.93512392e+01
18858,7.77156117e-16,1.93512392e+01
18859,9.99200722e-16,1.93512392e+01
18860,7.77156117e-16,1.93512392e+01
18861,8.88178420e-16,1.93512392e+01
18862,8.88178420e-16,1.93512392e+01
18863,7.77156117e-16,1.93512392e+01
18864,6.66133815e-16,1.93512392e+01
18865,7.21644966e-16,1.93512392e+01
18866,8.32667268e-16,1.93512392e+01
18867,8.88178420e-16,1.93512392e+01
18868,6.66133815e-16,1.93512392e+01
18869,7.77156117e-16,1.93512392e+01
18870,1.11022302e-15,1.93512392e+01
18871,9.15933995e-16,1.93512392e+01
18872,1.22124533e-15,1.93512392e+01
18873,9.99200722e-16,1.93512392e+01
18874,1.33226763e-15,1.93512392e+01
18875,1.22124533e-15,1.93512392e+01
18876,6.66133815e-16,1.93512392e+01
18877,9.99200722e-16,1.93512392e+01
18878,1.05471187e-15,1.93512392e+01
18879,7.77156117e-16,1.93512392e+01
18880,8.88178420e-16,1.93512392e+01
18881,1.11022302e-15,1.93512392e+01
18882,1.22124533e-15,1.93512392e+01
18883,9.99200722e-16,1.93512392e+01
18884,7.77156117e-16,1.93512392e+01
18885,7.77156117e-16,1.93512392e+01
18886,9.43689571e-16,1.93512392e+01
18887,1.11022302e-15,1.93512392e+01
18888,7.77156117e-16,1.93512392e+01
18889,9.43689571e-16,1.93512392e+01
18890,1.22124533e-15,1.93512392e+01
18891,1.11022302e-15,1.93512392e+01
18892,8.88178420e-16,1.93512392e+01
18893,6.66133815e-16,1.93512392e+01
18894,8.88178420e-16,1.93512392e+01
18895,8.88178420e-16,1.93512392e+01
18896,7.77156117e-16,1.93512392e+01
18897,7.77156117e-16,1.93512392e+01
18898,6.66133815e-16,1.93512392e+01
18899,9.99200722e-16,1.93512392e+01
18900,8.88178420e-16,1.93512392e+01
18901,7.77156117e-16,1.93512392e+01
18902,1.11022302e-15,1.93512392e+01
18903,8.88178420e-16,1.93512392e+01
18904,7.77156117e-16,1.93512392e+01
18905,9.99200722e-16,1.93512392e+01
18906,7.21644966e-16,1.93512392e+01
18907,9.99200722e-16,1.93512392e+01
18908,8.88178420e-16,1.93512392e+01
18909,8.88178420e-16,1.93512392e+01
18910,1.33226763e-15,1.93512392e+01
18911,1.33226763e-15,1.93512392e+01
18912,1.11022302e-15,1.93512392e+01
18913,8.88178420e-16,1.93512392e+01
18914,7.77156117e-16,1.93512392e+01
18915,6.66133815e-16,1.93512392e+01
18916,8.88178420e-16,1.93512392e+01
18917,8.88178420e-16,1.93512392e+01
18918,6.66133815e-16,1.93512392e+01
18919,4.99600361e-16,1.93512392e+01
18920,6.10622664e-16,1.93512392e+01
18921,6.10622664e-16,1.93512392e+01
18922,5.55111512e-16,1.93512392e+01
18923,6.66133815e-16,1.93512392e+01
18924,7.77156117e-16,1.93512392e+01
18925,8.88178420e-16,1.93512392e+01
18926,9.99200722e-16,1.93512392e+01
18927,7.77156117e-16,1.93512392e+01
18928,6.66133815e-16,1.93512392e+01
18929,8.88178420e-16,1.93512392e+01
18930,8.88178420e-16,1.93512392e+01
18931,6.66133815e-16,1.93512392e+01
18932,6.66133815e-16,1.93512392e+01
18933,7.49400542e-16,1.93512392e+01
18934,8.88178420e-16,1.93512392e+01
18935,7.77156117e-16,1.93512392e+01
18936,6.66133815e-16,1.93512392e+01
18937,9.15933995e-16,1.93512392e+01
18938,8.60422844e-16,1.93512392e+01
18939,8.88178420e-16,1.93512392e+01
18940,7.77156117e-16,1.93512392e+01
18941,9.99200722e-16,1.93512392e+01
18942,9.99200722e-16,1.93512392e+01
18943,7.77156117e-16,1.93512392e+01
18944,9.99200722e-16,1.93512392e+01
18945,7.77156117e-16,1.93512392e+01
18946,5.55111512e-16,1.93512392e+01
18947,5.13478149e-16,1.93512392e+01
18948,8.32667268e-16,1.93512392e+01
18949,5.55111512e-16,1.93512392e+01
18950,1.11022302e-15,1.93512392e+01
18951,1.11022302e-15,1.93512392e+01
18952,8.88178420e-16,1.93512392e+01
18953,7.77156117e-16,1.93512392e+01
18954,1.22124533e-15,1.93512392e+01
18955,1.33226763e-15,1.93512392e+01
18956,1.77635684e-15,1.93512392e+01
18957,1.66533454e-15,1.93512392e+01
18958,1.33226763e-15,1.93512392e+01
18959,1.11022302e-15,1.93512392e+01
18960,8.88178420e-16,1.93512392e+01
18961,9.15933995e-16,1.93512392e+01
18962,7.77156117e-16,1.93512392e+01
18963,8.88178420e-16,1.93512392e+01
18964,7.77156117e-16,1.93512392e+01
18965,8.88178420e-16,1.93512392e+01
18966,8.88178420e-16,1.93512392e+01
18967,6.66133815e-16,1.93512392e+01
18968,7.77156117e-16,1.93512392e+01
18969,9.99200722e-16,1.93512392e+01
18970,9.43689571e-16,1.93512392e+01
18971,1.22124533e-15,1.93512392e+01
18972,1.66533454e-15,1.93512392e+01
18973,8.88178420e-16,1.93512392e+01
18974,7.77156117e-16,1.93512392e+01
18975,7.77156117e-16,1.93512392e+01
18976,7.77156117e-16,1.93512392e+01
18977,8.32667268e-16,1.93512392e+01
18978,1.27675648e-15,1.93512392e+01
18979,8.88178420e-16,1.93512392e+01
18980,8.88178420e-16,1.93512392e+01
18981,6.66133815e-16,1.93512392e+01
18982,6.66133815e-16,1.93512392e+01
18983,5.55111512e-16,1.93512392e+01
18984,4.44089210e-16,1.93512392e+01
18985,6.66133815e-16,1.93512392e+01
18986,7.77156117e-16,1.93512392e+01
18987,9.43689571e-16,1.93512392e+01
18988,7.77156117e-16,1.93512392e+01
18989,8.88178420e-16,1.93512392e+01
18990,8.88178420e-16,1.93512392e+01
18991,1.22124533e-15,1.93512392e+01
18992,1.44328993e-15,1.93512392e+01
18993,8.88178420e-16,1.93512392e+01
18994,7.77156117e-16,1.93512392e+01
18995,1.11022302e-15,1.93512392e+01
18996,7.77156117e-16,1.93512392e+01
18997,1.11022302e-15,1.93512392e+01
18998,1.11022302e-15,1.93512392e+01
18999,9.43689571e-16,1.93512392e+01
19000,9.43689571e-16,1.93512392e+01
19001,9.71445147e-16,1.93512392e+01
19002,8.32667268e-16,1.93512392e+01
19003,7.49400542e-16,1.93512392e+01
19004,9.99200722e-16,1.93512392e+01
19005,8.88178420e-16,1.93512392e+01
19006,6.66133815e-16,1.93512392e+01
19007,6.66133815e-16,1.93512392e+01
19008,7.77156117e-16,1.93512392e+01
19009,1.22124533e-15,1.93512392e+01
19010,8.32667268e-16,1.93512392e+01
19011,8.88178420e-16,1.93512392e+01
19012,6.66133815e-16,1.93512392e+01
19013,6.66133815e-16,1.93512392e+01
19014,6.66133815e-16,1.93512392e+01
19015,9.99200722e-16,1.93512392e+01
19016,1.77635684e-15,1.93512392e+01
19017,1.44328993e-15,1.93512392e+01
19018,1.11022302e-15,1.93512392e+01
19019,8.88178420e-16,1.93512392e+01
19020,6.66133815e-16,1.93512392e+01
19021,8.88178420e-16,1.93512392e+01
19022,8.88178420e-16,1.93512392e+01
19023,1.33226763e-15,1.93512392e+01
19024,1.33226763e-15,1.93512392e+01
19025,1.11022302e-15,1.93512392e+01
19026,8.88178420e-16,1.93512392e+01
19027,8.32667268e-16,1.93512392e+01
19028,7.77156117e-16,1.93512392e+01
19029,5.82867088e-16,1.93512392e+01
19030,6.66133815e-16,1.93512392e+01
19031,1.11022302e-15,1.93512392e+01
19032,1.77635684e-15,1.93512392e+01
19033,1.44328993e-15,1.93512392e+01
19034,9.99200722e-16,1.93512392e+01
19035,9.99200722e-16,1.93512392e+01
19036,1.22124533e-15,1.93512392e+01
19037,1.11022302e-15,1.93512392e+01
19038,9.99200722e-16,1.93512392e+01
19039,7.77156117e-16,1.93512392e+01
19040,8.04911693e-16,1.93512392e+01
19041,7.21644966e-16,1.93512392e+01
19042,8.88178420e-16,1.93512392e+01
19043,9.99200722e-16,1.93512392e+01
19044,7.77156117e-16,1.93512392e+01
19045,6.10622664e-16,1.93512392e+01
19046,7.21644966e-16,1.93512392e+01
19047,8.88178420e-16,1.93512392e+01
19048,8.32667268e-16,1.93512392e+01
19049,7.77156117e-16,1.93512392e+01
19050,9.99200722e-16,1.93512392e+01
19051,9.99200722e-16,1.93512392e+01
19052,7.77156117e-16,1.93512392e+01
19053,7.77156117e-16,1.93512392e+01
19054,6.10622664e-16,1.93512392e+01
19055,7.77156117e-16,1.93512392e+01
19056,7.21644966e-16,1.93512392e+01
19057,1.11022302e-15,1.93512392e+01
19058,8.88178420e-16,1.93512392e+01
19059,8.88178420e-16,1.93512392e+01
19060,8.32667268e-16,1.93512392e+01
19061,6.66133815e-16,1.93512392e+01
19062,6.10622664e-16,1.93512392e+01
19063,6.66133815e-16,1.93512392e+01
19064,8.88178420e-16,1.93512392e+01
19065,9.99200722e-16,1.93512392e+01
19066,9.99200722e-16,1.93512392e+01
19067,1.33226763e-15,1.93512392e+01
19068,1.11022302e-15,1.93512392e+01
19069,8.32667268e-16,1.93512392e+01
19070,6.66133815e-16,1.93512392e+01
19071,8.88178420e-16,1.93512392e+01
19072,8.88178420e-16,1.93512392e+01
19073,8.32667268e-16,1.93512392e+01
19074,6.66133815e-16,1.93512392e+01
19075,7.49400542e-16,1.93512392e+01
19076,6.66133815e-16,1.93512392e+01
19077,7.77156117e-16,1.93512392e+01
19078,1.22124533e-15,1.93512392e+01
19079,1.33226763e-15,1.93512392e+01
19080,9.43689571e-16,1.93512392e+01
19081,6.93889390e-16,1.93512392e+01
19082,7.77156117e-16,1.93512392e+01
19083,8.32667268e-16,1.93512392e+01
19084,8.32667268e-16,1.93512392e+01
19085,6.66133815e-16,1.93512392e+01
19086,8.88178420e-16,1.93512392e+01
19087,6.66133815e-16,1.93512392e+01
19088,8.88178420e-16,1.93512392e+01
19089,9.99200722e-16,1.93512392e+01
19090,7.77156117e-16,1.93512392e+01
19091,1.11022302e-15,1.93512392e+01
19092,8.88178420e-16,1.93512392e+01
19093,8.88178420e-16,1.93512392e+01
19094,7.77156117e-16,1.93512392e+01
19095,6.66133815e-16,1.93512392e+01
19096,6.66133815e-16,1.93512392e+01
19097,7.77156117e-16,1.93512392e+01
19098,9.43689571e-16,1.93512392e+01
19099,1.05471187e-15,1.93512392e+01
19100,1.44328993e-15,1.93512392e+01
19101,1.11022302e-15,1.93512392e+01
19102,1.33226763e-15,1.93512392e+01
19103,8.32667268e-16,1.93512392e+01
19104,8.88178420e-16,1.93512392e+01
19105,6.66133815e-16,1.93512392e+01
19106,6.66133815e-16,1.93512392e+01
19107,6.66133815e-16,1.93512392e+01
19108,7.77156117e-16,1.93512392e+01
19109,5.55111512e-16,1.93512392e+01
19110,5.55111512e-16,1.93512392e+01
19111,8.88178420e-16,1.93512392e+01
19112,9.99200722e-16,1.93512392e+01
19113,8.88178420e-16,1.93512392e+01
19114,1.11022302e-15,1.93512392e+01
19115,8.88178420e-16,1.93512392e+01
19116,6.66133815e-16,1.93512392e+01
19117,7.77156117e-16,1.93512392e+01
19118,6.66133815e-16,1.93512392e+01
19119,7.77156117e-16,1.93512392e+01
19120,6.10622664e-16,1.93512392e+01
19121,6.10622664e-16,1.93512392e+01
19122,7.21644966e-16,1.93512392e+01
19123,8.88178420e-16,1.93512392e+01
19124,8.88178420e-16,1.93512392e+01
19125,8.88178420e-16,1.93512392e+01
19126,1.11022302e-15,1.93512392e+01
19127,9.99200722e-16,1.93512392e+01
19128,8.88178420e-16,1.93512392e+01
19129,1.11022302e-15,1.93512392e+01
19130,7.77156117e-16,1.93512392e+01
19131,1.11022302e-15,1.93512392e+01
19132,1.27675648e-15,1.93512392e+01
19133,1.33226763e-15,1.93512392e+01
19134,1.22124533e-15,1.93512392e+01
19135,1.16573418e-15,1.93512392e+01
19136,9.43689571e-16,1.93512392e+01
19137,6.66133815e-16,1.93512392e+01
19138,7.77156117e-16,1.93512392e+01
19139,7.77156117e-16,1.93512392e+01
19140,7.77156117e-16,1.93512392e+01
19141,8.88178420e-16,1.93512392e+01
19142,7.77156117e-16,1.93512392e+01
19143,7.77156117e-16,1.93512392e+01
19144,9.99200722e-16,1.93512392e+01
19145,6.66133815e-16,1.93512392e+01
19146,7.77156117e-16,1.93512392e+01
19147,8.88178420e-16,1.93512392e+01
19148,9.99200722e-16,1.93512392e+01
19149,7.77156117e-16,1.93512392e+01
19150,6.66133815e-16,1.93512392e+01
19151,5.55111512e-16,1.93512392e+01
19152,9.99200722e-16,1.93512392e+01
19153,1.33226763e-15,1.93512392e+01
19154,9.99200722e-16,1.93512392e+01
19155,1.22124533e-15,1.93512392e+01
19156,1.11022302e-15,1.93512392e+01
19157,9.43689571e-16,1.93512392e+01
19158,8.88178420e-16,1.93512392e+01
19159,8.88178420e-16,1.93512392e+01
19160,7.77156117e-16,1.93512392e+01
19161,8.88178420e-16,1.93512392e+01
19162,7.77156117e-16,1.93512392e+01
